,Source,Target,book,chapter
0,Geralt,Cahir,0,6
1,Geralt,Milva,0,6
2,Cahir,Milva,0,6
3,Geralt,Golan,0,6
4,Golan,Geralt,0,6
5,Two,Geralt,0,6
6,Codringher,Geralt,0,6
7,Cahir,Geralt,0,6
8,Geralt,Codringher,0,6
9,Geralt,Vilgefortz,0,6
10,Codringher,Vilgefortz,0,6
11,Cahir,Two,0,6
12,Cahir,Ciri,0,6
13,Geralt,Ciri,0,6
14,Ciri,Cahir,0,6
15,Ciri,Emhyr,0,6
16,Ciri,Geralt,0,6
17,Emhyr,Geralt,0,6
18,Geralt,Emiel,0,6
