,Source,Target,book,chapter
0,Geralt,Yennefer,2,6
1,Ciri,Yennefer,2,6
2,Yennefer,Ciri,2,6
3,Jarre,Geralt,2,6
4,Ciri,Little,2,6
5,Little,Ciri,2,6
6,Aen,Ciri,2,6
7,Calanthe,Paulie,2,6
8,Calanthe,Vilgefortz,2,6
9,Paulie,Vilgefortz,2,6
10,Vilgefortz,Triss,2,6
11,Yennefer,Dandelion,2,6
12,Little,Falka,2,6
